"22.04 10:55:57,077|" handle_new_id hat status: 2522te Nachricht erstellt. 
"22.04 10:55:57,077|" write_new_message hat status: started. 
"22.04 10:55:57,077|" drop_message hat status: started. 
"22.04 10:55:57,077|" loop_redakteur hat status: start. 
"22.04 10:55:57,077|" getmsgid hat status: started. 
"22.04 10:55:57,732|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:57,748|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:57,748|" handle_new_id hat status: 2547te Nachricht erstellt. 
"22.04 10:55:57,748|" write_new_message hat status: started. 
"22.04 10:55:57,748|" drop_message hat status: started. 
"22.04 10:55:57,748|" loop_redakteur hat status: start. 
"22.04 10:55:57,748|" getmsgid hat status: started. 
"22.04 10:55:58,730|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:58,746|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:58,746|" loop_redakteur hat status: Wechsel zu Leser, Nachrichtnummer: 2568 'vergessen' zu senden. 
"22.04 10:55:58,746|" calcNewIntervall hat status: started. 
"22.04 10:55:58,746|" calcNewIntervall hat status: New: 0. 
"22.04 10:55:58,746|" calcNewIntervall hat status: Result: 2. 
"22.04 10:55:58,746|" loop_leser hat status: start. 
"22.04 10:55:58,746|" getmessage hat status: started. 
"22.04 10:55:59,355|" loop_leser hat status: Future: true [68,105,102,102,101,114,101,110,122,58,32,
              [123,["0",44,"0",44,"-1000"],125]]// Received MessageNummer: 2380, Termi: true. 
"22.04 10:55:59,355|" loop_leser hat status: Wechsel zu Redakteur. 
"22.04 10:55:59,355|" loop_redakteur hat status: start. 
"22.04 10:55:59,355|" getmsgid hat status: started. 
"22.04 10:55:59,915|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:55:59,931|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:55:59,931|" handle_new_id hat status: 2605te Nachricht erstellt. 
"22.04 10:55:59,931|" write_new_message hat status: started. 
"22.04 10:55:59,931|" drop_message hat status: started. 
"22.04 10:55:59,931|" loop_redakteur hat status: start. 
"22.04 10:55:59,931|" getmsgid hat status: started. 
"22.04 10:56:00,649|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:56:00,665|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:56:00,665|" handle_new_id hat status: 2630te Nachricht erstellt. 
"22.04 10:56:00,665|" write_new_message hat status: started. 
"22.04 10:56:00,665|" drop_message hat status: started. 
"22.04 10:56:00,665|" loop_redakteur hat status: start. 
"22.04 10:56:00,665|" getmsgid hat status: started. 
"22.04 10:56:01,476|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:56:01,492|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:56:01,492|" handle_new_id hat status: 2652te Nachricht erstellt. 
"22.04 10:56:01,492|" write_new_message hat status: started. 
"22.04 10:56:01,492|" drop_message hat status: started. 
"22.04 10:56:01,492|" loop_redakteur hat status: start. 
"22.04 10:56:01,492|" getmsgid hat status: started. 
"22.04 10:56:02,194|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:56:02,209|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:56:02,209|" handle_new_id hat status: 2672te Nachricht erstellt. 
"22.04 10:56:02,209|" write_new_message hat status: started. 
"22.04 10:56:02,209|" drop_message hat status: started. 
"22.04 10:56:02,209|" loop_redakteur hat status: start. 
"22.04 10:56:02,209|" getmsgid hat status: started. 
"22.04 10:56:03,036|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:56:03,052|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:56:03,052|" handle_new_id hat status: 2696te Nachricht erstellt. 
"22.04 10:56:03,052|" write_new_message hat status: started. 
"22.04 10:56:03,052|" drop_message hat status: started. 
"22.04 10:56:03,052|" loop_redakteur hat status: start. 
"22.04 10:56:03,052|" getmsgid hat status: started. 
"22.04 10:56:03,879|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:56:03,894|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:56:03,894|" loop_redakteur hat status: Wechsel zu Leser, Nachrichtnummer: 2717 'vergessen' zu senden. 
"22.04 10:56:03,894|" calcNewIntervall hat status: started. 
"22.04 10:56:03,894|" calcNewIntervall hat status: New: 0. 
"22.04 10:56:03,894|" calcNewIntervall hat status: Result: 2. 
"22.04 10:56:03,894|" loop_leser hat status: start. 
"22.04 10:56:03,894|" getmessage hat status: started. 
"22.04 10:56:04,269|" loop_leser hat status: Future: true [68,105,102,102,101,114,101,110,122,58,32,
              [123,["0",44,"0",44,"-1000"],125]]// Received MessageNummer: 0, Termi: true. 
"22.04 10:56:04,269|" loop_leser hat status: Wechsel zu Redakteur. 
"22.04 10:56:04,269|" loop_redakteur hat status: start. 
"22.04 10:56:04,269|" getmsgid hat status: started. 
"22.04 10:56:04,737|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:56:04,752|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:56:04,752|" handle_new_id hat status: 2751te Nachricht erstellt. 
"22.04 10:56:04,752|" write_new_message hat status: started. 
"22.04 10:56:04,752|" drop_message hat status: started. 
"22.04 10:56:04,752|" loop_redakteur hat status: start. 
"22.04 10:56:04,752|" getmsgid hat status: started. 
"22.04 10:56:05,361|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:56:05,375|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:56:05,375|" handle_new_id hat status: 2776te Nachricht erstellt. 
"22.04 10:56:05,375|" write_new_message hat status: started. 
"22.04 10:56:05,375|" drop_message hat status: started. 
"22.04 10:56:05,375|" loop_redakteur hat status: start. 
"22.04 10:56:05,375|" getmsgid hat status: started. 
"22.04 10:56:06,141|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:56:06,155|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:56:06,155|" handle_new_id hat status: 2799te Nachricht erstellt. 
"22.04 10:56:06,155|" write_new_message hat status: started. 
"22.04 10:56:06,155|" drop_message hat status: started. 
"22.04 10:56:06,155|" loop_redakteur hat status: start. 
"22.04 10:56:06,155|" getmsgid hat status: started. 
"22.04 10:56:07,139|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:56:07,155|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:56:07,155|" handle_new_id hat status: 2820te Nachricht erstellt. 
"22.04 10:56:07,155|" write_new_message hat status: started. 
"22.04 10:56:07,155|" drop_message hat status: started. 
"22.04 10:56:07,155|" loop_redakteur hat status: start. 
"22.04 10:56:07,155|" getmsgid hat status: started. 
"22.04 10:56:07,903|" loop_redakteur hat status: Redakteur hat neue ID erhalten und schlaeft ein. 
"22.04 10:56:07,919|" loop_redakteur hat status: Redakteur wacht wieder auf. 
"22.04 10:56:07,919|" handle_new_id hat status: 2842te Nachricht erstellt. 
"22.04 10:56:07,919|" write_new_message hat status: started. 
"22.04 10:56:07,919|" drop_message hat status: started. 
"22.04 10:56:07,919|" loop_redakteur hat status: start. 
"22.04 10:56:07,919|" getmsgid hat status: started. 
"22.04 10:56:07,980|" killHandler hat status: Client wurde vom Hauptclientprozess gekillt. 
